repository_language,day,count
DCPU-16 ASM,15804.0,7
Awk,15804.0,2
Augeas,15804.0,7
Scilab,15804.0,4
Ragel in Ruby Host,15804.0,5
Logtalk,15804.0,2
AutoHotkey,15804.0,11
Apex,15804.0,22
Eiffel,15804.0,11
Vala,15804.0,19
Standard ML,15804.0,15
Fantom,15804.0,2
Lasso,15804.0,30
Smalltalk,15804.0,15
Prolog,15804.0,67
Factor,15804.0,43
PowerShell,15804.0,40
CLIPS,15804.0,5
Pure Data,15804.0,20
Kotlin,15804.0,8
ColdFusion,15804.0,91
F#,15804.0,61
Gosu,15804.0,4
XQuery,15804.0,11
Nemerle,15804.0,2
AppleScript,15804.0,12
LiveScript,15804.0,6
OCaml,15804.0,124
Shell,15804.0,3321
Processing,15804.0,62
FORTRAN,15804.0,75
Elixir,15804.0,41
Arduino,15804.0,95
R,15804.0,358
C,15804.0,6268
Tcl,15804.0,14
Scheme,15804.0,127
Haxe,15804.0,69
Ada,15804.0,25
Rebol,15804.0,1
ASP,15804.0,96
Rust,15804.0,90
TypeScript,15804.0,121
OpenEdge ABL,15804.0,29
Haskell,15804.0,397
Assembly,15804.0,86
Julia,15804.0,108
Puppet,15804.0,303
Delphi,15804.0,105
XML,15804.0,143
D,15804.0,83
Racket,15804.0,62
Groovy,15804.0,224
Logos,15804.0,176
Coq,15804.0,69
Ecl,15804.0,3
Parrot,15804.0,3
JavaScript,15804.0,24426
Bro,15804.0,2
Perl,15804.0,1217
Objective-J,15804.0,7
Dart,15804.0,116
VHDL,15804.0,39
eC,15804.0,2
SuperCollider,15804.0,12
PHP,15804.0,11128
VimL,15804.0,1424
Objective-C,15804.0,1902
Dylan,15804.0,3
Io,15804.0,4
Ruby,15804.0,12097
Python,15804.0,10665
Java,15804.0,16089
DOT,15804.0,50
C++,15804.0,6185
Forth,15804.0,1
Common Lisp,15804.0,97
Coq,15805.0,85
Julia,15805.0,70
Lua,15805.0,440
Rust,15805.0,116
Factor,15805.0,36
Elixir,15805.0,43
Objective-J,15805.0,11
Clojure,15805.0,392
Ceylon,15805.0,1
VHDL,15805.0,48
HaXe,15805.0,5
Racket,15805.0,53
Scheme,15805.0,91
ASP,15805.0,121
DOT,15805.0,37
Puppet,15805.0,358
Logos,15805.0,132
TypeScript,15805.0,129
D,15805.0,118
FORTRAN,15805.0,68
PowerShell,15805.0,54
Matlab,15805.0,472
XML,15805.0,212
Assembly,15805.0,73
Go,15805.0,519
ActionScript,15805.0,227
Groovy,15805.0,244
Prolog,15805.0,73
Visual Basic,15805.0,100
Dart,15805.0,177
Smalltalk,15805.0,10
Scala,15805.0,865
Bro,15805.0,2
Arduino,15805.0,130
Common Lisp,15805.0,115
SuperCollider,15805.0,8
ColdFusion,15805.0,80
Boo,15805.0,5
XQuery,15805.0,2
Ragel in Ruby Host,15805.0,3
DCPU-16 ASM,15805.0,1
Awk,15805.0,7
Scilab,15805.0,1
MoonScript,15805.0,15
F#,15805.0,43
Tcl,15805.0,17
Nemerle,15805.0,3
Gosu,15805.0,4
Standard ML,15805.0,23
Augeas,15805.0,4
Parrot,15805.0,5
Pure Data,15805.0,10
Dylan,15805.0,2
Forth,15805.0,1
Lasso,15805.0,22
Ada,15805.0,21
OpenEdge ABL,15805.0,20
Haxe,15805.0,66
Delphi,15805.0,79
Fantom,15805.0,1
Eiffel,15805.0,29
Kotlin,15805.0,3
Turing,15805.0,3
AutoHotkey,15805.0,8
Nimrod,15805.0,4
Xtend,15805.0,2
PHP,15805.0,10654
CoffeeScript,15805.0,761
VimL,15805.0,1294
Processing,15805.0,132
Verilog,15805.0,74
R,15805.0,381
Emacs Lisp,15805.0,554
Perl,15805.0,1320
C#,15805.0,2647
Vala,15805.0,19
OCaml,15805.0,135
Erlang,15805.0,248
C,15805.0,6006
Haskell,15805.0,417
Shell,15805.0,3164
Ruby,15805.0,12059
JavaScript,15805.0,23937
Java,15805.0,15977
C++,15805.0,6670
Python,15805.0,11163
Objective-C,15805.0,1864
CLIPS,15805.0,7
Io,15805.0,4
Logtalk,15805.0,2
LiveScript,15805.0,15
AppleScript,15805.0,5
Apex,15805.0,13
Pike,15805.0,1
Lua,15806.0,431
Processing,15806.0,121
VimL,15806.0,1292
Objective-C,15806.0,1774
C++,15806.0,6190
Racket,15806.0,106
C#,15806.0,2678
Clojure,15806.0,364
Perl,15806.0,1326
CoffeeScript,15806.0,702
F#,15806.0,59
Scala,15806.0,806
Haskell,15806.0,474
PowerShell,15806.0,60
Dylan,15806.0,1
Go,15806.0,535
JavaScript,15806.0,23813
Erlang,15806.0,270
C,15806.0,6090
Java,15806.0,16378
Emacs Lisp,15806.0,522
PHP,15806.0,10908
Python,15806.0,11386
Shell,15806.0,3443
Matlab,15806.0,615
Ruby,15806.0,12068
Arc,15806.0,3
Monkey,15806.0,4
Forth,15806.0,2
ABAP,15806.0,2
Rebol,15806.0,1
HaXe,15806.0,2
DCPU-16 ASM,15806.0,12
SuperCollider,15806.0,17
Lasso,15806.0,18
Eiffel,15806.0,63
Elixir,15806.0,31
Xtend,15806.0,4
DOT,15806.0,23
XQuery,15806.0,3
ColdFusion,15806.0,132
Prolog,15806.0,37
Dart,15806.0,123
Assembly,15806.0,86
Pure Data,15806.0,11
Boo,15806.0,12
Awk,15806.0,1
CLIPS,15806.0,2
Ragel in Ruby Host,15806.0,2
Tcl,15806.0,14
Apex,15806.0,26
Nemerle,15806.0,7
Factor,15806.0,37
AutoHotkey,15806.0,14
Vala,15806.0,12
Scilab,15806.0,13
Io,15806.0,7
Nimrod,15806.0,7
R,15806.0,407
ASP,15806.0,145
FORTRAN,15806.0,60
Visual Basic,15806.0,97
ActionScript,15806.0,267
Arduino,15806.0,95
Groovy,15806.0,314
Rust,15806.0,85
Common Lisp,15806.0,80
Haxe,15806.0,76
LiveScript,15806.0,13
Verilog,15806.0,57
PogoScript,15806.0,2
Julia,15806.0,102
Standard ML,15806.0,26
Logos,15806.0,169
OCaml,15806.0,110
XML,15806.0,183
D,15806.0,148
TypeScript,15806.0,112
Coq,15806.0,59
VHDL,15806.0,65
Delphi,15806.0,52
Puppet,15806.0,276
Scheme,15806.0,104
Kotlin,15806.0,7
Smalltalk,15806.0,14
MoonScript,15806.0,2
Ada,15806.0,7
Gosu,15806.0,8
Fantom,15806.0,1
AppleScript,15806.0,3
Objective-J,15806.0,12
Pike,15806.0,3
OpenEdge ABL,15806.0,25
Scilab,15807.0,2
VHDL,15807.0,58
Erlang,15807.0,315
Fantom,15807.0,4
Racket,15807.0,71
ASP,15807.0,107
Delphi,15807.0,66
Haxe,15807.0,73
Logos,15807.0,124
OpenEdge ABL,15807.0,19
Visual Basic,15807.0,102
Dylan,15807.0,2
Arc,15807.0,1
Clojure,15807.0,267
R,15807.0,341
C,15807.0,5739
Ceylon,15807.0,3
Emacs Lisp,15807.0,653
AutoHotkey,15807.0,16
CoffeeScript,15807.0,781
ActionScript,15807.0,286
Puppet,15807.0,230
Factor,15807.0,9
OCaml,15807.0,124
Lua,15807.0,423
PogoScript,15807.0,5
FORTRAN,15807.0,79
D,15807.0,90
Standard ML,15807.0,23
Lasso,15807.0,24
Nemerle,15807.0,5
Java,15807.0,14674
XQuery,15807.0,9
SuperCollider,15807.0,25
Common Lisp,15807.0,110
LiveScript,15807.0,16
Verilog,15807.0,49
Ragel in Ruby Host,15807.0,2
Vala,15807.0,21
Coq,15807.0,53
Julia,15807.0,76
VimL,15807.0,1158
Assembly,15807.0,61
XML,15807.0,154
Eiffel,15807.0,40
CLIPS,15807.0,1
Pure Data,15807.0,6
Scala,15807.0,741
Groovy,15807.0,311
DOT,15807.0,69
ColdFusion,15807.0,66
PowerShell,15807.0,73
Tcl,15807.0,31
Nimrod,15807.0,6
Apex,15807.0,4
Kotlin,15807.0,5
Elixir,15807.0,30
Objective-J,15807.0,12
Matlab,15807.0,462
JavaScript,15807.0,22361
Objective-C,15807.0,1596
Shell,15807.0,3212
C++,15807.0,5931
Io,15807.0,8
Go,15807.0,520
C#,15807.0,2660
HaXe,15807.0,1
ABAP,15807.0,1
Haskell,15807.0,499
Monkey,15807.0,2
Prolog,15807.0,45
Ada,15807.0,5
Processing,15807.0,91
Rust,15807.0,105
Parrot,15807.0,2
Ruby,15807.0,10951
Scheme,15807.0,40
Dart,15807.0,102
Arduino,15807.0,118
Awk,15807.0,5
Xtend,15807.0,4
DCPU-16 ASM,15807.0,10
Boo,15807.0,3
TypeScript,15807.0,128
Smalltalk,15807.0,53
Perl,15807.0,1285
AppleScript,15807.0,5
Python,15807.0,10238
Gosu,15807.0,6
F#,15807.0,72
PHP,15807.0,9982
Dart,15808.0,112
Rebol,15808.0,2
Rouge,15808.0,1
Nemerle,15808.0,7
TypeScript,15808.0,104
Eiffel,15808.0,54
XML,15808.0,55
Go,15808.0,327
Visual Basic,15808.0,43
Assembly,15808.0,57
AutoHotkey,15808.0,20
Nimrod,15808.0,14
Logos,15808.0,85
Lasso,15808.0,7
OCaml,15808.0,84
Coq,15808.0,24
Arc,15808.0,3
Xtend,15808.0,2
Boo,15808.0,7
AppleScript,15808.0,10
R,15808.0,175
Emacs Lisp,15808.0,427
Scala,15808.0,481
Clojure,15808.0,326
Smalltalk,15808.0,7
Pure Data,15808.0,6
Factor,15808.0,3
Ragel in Ruby Host,15808.0,6
D,15808.0,87
Arduino,15808.0,145
Processing,15808.0,57
F#,15808.0,36
ColdFusion,15808.0,22
Julia,15808.0,67
Puppet,15808.0,120
Ada,15808.0,15
Awk,15808.0,8
Objective-J,15808.0,6
C,15808.0,4339
JavaScript,15808.0,14960
PHP,15808.0,6637
Python,15808.0,6548
Perl,15808.0,895
Ruby,15808.0,7195
Objective-C,15808.0,1411
C++,15808.0,4361
CoffeeScript,15808.0,470
Java,15808.0,9870
LiveScript,15808.0,11
Tcl,15808.0,13
OpenEdge ABL,15808.0,9
C#,15808.0,1812
VimL,15808.0,916
Lua,15808.0,450
Shell,15808.0,2667
HaXe,15808.0,1
Matlab,15808.0,113
Racket,15808.0,45
Standard ML,15808.0,8
DCPU-16 ASM,15808.0,7
ASP,15808.0,62
Groovy,15808.0,179
Nu,15808.0,77
Dylan,15808.0,1
Io,15808.0,2
Erlang,15808.0,122
Gosu,15808.0,3
ActionScript,15808.0,160
FORTRAN,15808.0,29
CLIPS,15808.0,3
PogoScript,15808.0,5
DOT,15808.0,28
Verilog,15808.0,68
Monkey,15808.0,2
Haskell,15808.0,328
Common Lisp,15808.0,111
Rust,15808.0,69
SuperCollider,15808.0,23
Parrot,15808.0,9
ooc,15808.0,3
Delphi,15808.0,26
Scheme,15808.0,64
Haxe,15808.0,47
Kotlin,15808.0,1
VHDL,15808.0,22
Elixir,15808.0,21
PowerShell,15808.0,47
Prolog,15808.0,33
Vala,15808.0,10
AutoHotkey,15809.0,9
C++,15809.0,4673
Lua,15809.0,487
Fantom,15809.0,3
Ruby,15809.0,8122
C,15809.0,4997
Perl,15809.0,831
R,15809.0,200
Rebol,15809.0,2
Ragel in Ruby Host,15809.0,3
AppleScript,15809.0,12
TypeScript,15809.0,113
Standard ML,15809.0,12
DOT,15809.0,53
Scheme,15809.0,58
Puppet,15809.0,137
Eiffel,15809.0,27
VHDL,15809.0,22
Lasso,15809.0,15
Smalltalk,15809.0,7
Boo,15809.0,2
Factor,15809.0,16
ooc,15809.0,2
PHP,15809.0,6865
Pure Data,15809.0,7
Nimrod,15809.0,8
Tcl,15809.0,16
FORTRAN,15809.0,35
Julia,15809.0,64
JavaScript,15809.0,17287
Shell,15809.0,2578
Objective-C,15809.0,1285
Java,15809.0,10742
HaXe,15809.0,9
Apex,15809.0,3
Python,15809.0,7293
Vala,15809.0,32
Kotlin,15809.0,5
Parrot,15809.0,7
Monkey,15809.0,4
Nu,15809.0,5
D,15809.0,51
Verilog,15809.0,59
XQuery,15809.0,4
Prolog,15809.0,29
Xtend,15809.0,2
Objective-J,15809.0,5
Logos,15809.0,126
Io,15809.0,1
Mirah,15809.0,1
OpenEdge ABL,15809.0,10
Erlang,15809.0,216
LiveScript,15809.0,25
ASP,15809.0,105
Coq,15809.0,18
Elixir,15809.0,34
XML,15809.0,83
Delphi,15809.0,73
Processing,15809.0,96
Turing,15809.0,1
F#,15809.0,41
OCaml,15809.0,140
Arduino,15809.0,102
Haskell,15809.0,451
PowerShell,15809.0,45
Ecl,15809.0,2
CoffeeScript,15809.0,639
DCPU-16 ASM,15809.0,2
Dylan,15809.0,3
Nemerle,15809.0,8
Awk,15809.0,11
Gosu,15809.0,7
Scilab,15809.0,2
Clojure,15809.0,299
Go,15809.0,447
Racket,15809.0,51
Dart,15809.0,80
Matlab,15809.0,189
Rust,15809.0,47
Scala,15809.0,521
Assembly,15809.0,83
Visual Basic,15809.0,72
Common Lisp,15809.0,83
SuperCollider,15809.0,12
Arc,15809.0,1
ColdFusion,15809.0,21
ActionScript,15809.0,123
Groovy,15809.0,154
Emacs Lisp,15809.0,504
Haxe,15809.0,51
C#,15809.0,1983
VimL,15809.0,1093
OpenEdge ABL,15810.0,22
Haxe,15810.0,84
Haskell,15810.0,493
Julia,15810.0,67
Perl,15810.0,1271
CoffeeScript,15810.0,738
Scala,15810.0,720
Gosu,15810.0,7
C++,15810.0,5732
Emacs Lisp,15810.0,606
Common Lisp,15810.0,82
Awk,15810.0,7
AppleScript,15810.0,2
Processing,15810.0,107
Scilab,15810.0,1
Pure Data,15810.0,5
Factor,15810.0,9
MoonScript,15810.0,8
Assembly,15810.0,67
Kotlin,15810.0,4
PHP,15810.0,9643
Augeas,15810.0,3
Ecl,15810.0,4
Ragel in Ruby Host,15810.0,4
Parrot,15810.0,4
Turing,15810.0,3
Apex,15810.0,7
PogoScript,15810.0,2
AutoHotkey,15810.0,17
Logos,15810.0,205
ColdFusion,15810.0,71
LiveScript,15810.0,36
Io,15810.0,5
Objective-C,15810.0,1818
Erlang,15810.0,316
Fantom,15810.0,3
Logtalk,15810.0,4
Nimrod,15810.0,4
HaXe,15810.0,8
XQuery,15810.0,12
Smalltalk,15810.0,37
D,15810.0,80
Vala,15810.0,24
Eiffel,15810.0,49
DCPU-16 ASM,15810.0,8
Lasso,15810.0,18
VHDL,15810.0,43
Groovy,15810.0,258
Verilog,15810.0,65
R,15810.0,313
Fancy,15810.0,2
Prolog,15810.0,26
FORTRAN,15810.0,74
Scheme,15810.0,137
Go,15810.0,581
Tcl,15810.0,32
Arduino,15810.0,98
XML,15810.0,156
VimL,15810.0,1242
C,15810.0,5908
ActionScript,15810.0,263
Ruby,15810.0,10944
Nu,15810.0,4
TypeScript,15810.0,145
Dart,15810.0,79
ASP,15810.0,95
Matlab,15810.0,492
Puppet,15810.0,259
SuperCollider,15810.0,14
Shell,15810.0,3274
F#,15810.0,51
Visual Basic,15810.0,97
Nemerle,15810.0,11
Ada,15810.0,6
Coq,15810.0,34
Dylan,15810.0,1
Python,15810.0,9646
Java,15810.0,14940
Standard ML,15810.0,12
Clojure,15810.0,407
Monkey,15810.0,1
PowerShell,15810.0,67
Objective-J,15810.0,7
Lua,15810.0,386
OCaml,15810.0,145
Xtend,15810.0,2
Racket,15810.0,57
DOT,15810.0,83
C#,15810.0,2390
Boo,15810.0,2
JavaScript,15810.0,22303
Rust,15810.0,64
Elixir,15810.0,32
Delphi,15810.0,88
Scilab,15811.0,1
Apex,15811.0,16
Nu,15811.0,1
Objective-J,15811.0,7
SuperCollider,15811.0,21
Pure Data,15811.0,17
Haxe,15811.0,54
Julia,15811.0,64
FORTRAN,15811.0,47
Delphi,15811.0,63
Elixir,15811.0,33
C#,15811.0,2288
VHDL,15811.0,42
Prolog,15811.0,32
ooc,15811.0,1
Logtalk,15811.0,3
Ada,15811.0,25
PogoScript,15811.0,4
Awk,15811.0,2
Boo,15811.0,3
PHP,15811.0,8924
CoffeeScript,15811.0,643
Vala,15811.0,31
Racket,15811.0,65
Clojure,15811.0,344
Monkey,15811.0,1
LiveScript,15811.0,21
Python,15811.0,9678
Objective-C,15811.0,1722
Ruby,15811.0,10413
F#,15811.0,43
Processing,15811.0,129
Puppet,15811.0,283
DOT,15811.0,49
R,15811.0,362
C,15811.0,5571
Perl,15811.0,1192
Scala,15811.0,705
Lua,15811.0,414
Arduino,15811.0,101
OpenEdge ABL,15811.0,10
XQuery,15811.0,9
Turing,15811.0,5
DCPU-16 ASM,15811.0,9
Smalltalk,15811.0,15
AppleScript,15811.0,4
Io,15811.0,3
Fantom,15811.0,1
Ragel in Ruby Host,15811.0,4
AutoHotkey,15811.0,21
MoonScript,15811.0,5
PowerShell,15811.0,77
Groovy,15811.0,236
HaXe,15811.0,8
Visual Basic,15811.0,78
TypeScript,15811.0,137
Assembly,15811.0,112
Lasso,15811.0,18
Eiffel,15811.0,76
Logos,15811.0,243
Dart,15811.0,217
Kotlin,15811.0,2
Gosu,15811.0,1
JavaScript,15811.0,22043
Emacs Lisp,15811.0,496
Dylan,15811.0,2
C++,15811.0,6110
Factor,15811.0,13
XML,15811.0,137
Java,15811.0,14619
Coq,15811.0,35
Standard ML,15811.0,31
CLIPS,15811.0,1
Nemerle,15811.0,5
ColdFusion,15811.0,115
Tcl,15811.0,9
Common Lisp,15811.0,92
Verilog,15811.0,45
OCaml,15811.0,208
Ceylon,15811.0,1
ASP,15811.0,133
Go,15811.0,500
ActionScript,15811.0,246
Haskell,15811.0,578
Shell,15811.0,3420
Erlang,15811.0,258
D,15811.0,51
Matlab,15811.0,455
VimL,15811.0,1109
Scheme,15811.0,79
Rust,15811.0,63
XQuery,15812.0,8
Elixir,15812.0,30
Nu,15812.0,2
Smalltalk,15812.0,20
Xtend,15812.0,1
Turing,15812.0,7
AutoHotkey,15812.0,6
Arduino,15812.0,77
Dylan,15812.0,1
Kotlin,15812.0,4
Awk,15812.0,9
Common Lisp,15812.0,111
Clojure,15812.0,345
XML,15812.0,137
Coq,15812.0,40
Lua,15812.0,397
ASP,15812.0,113
Perl,15812.0,1061
VimL,15812.0,1163
Haskell,15812.0,484
OCaml,15812.0,105
CoffeeScript,15812.0,570
TypeScript,15812.0,113
Processing,15812.0,102
FORTRAN,15812.0,88
Julia,15812.0,65
F#,15812.0,58
Groovy,15812.0,279
Go,15812.0,545
Assembly,15812.0,78
ActionScript,15812.0,209
PogoScript,15812.0,1
Pike,15812.0,7
Scilab,15812.0,1
Ceylon,15812.0,1
Java,15812.0,13930
Apex,15812.0,4
Objective-J,15812.0,2
Ecl,15812.0,1
PHP,15812.0,8941
C#,15812.0,2303
JavaScript,15812.0,21060
C++,15812.0,5719
Ada,15812.0,20
CLIPS,15812.0,2
Nemerle,15812.0,9
Gosu,15812.0,3
Boo,15812.0,1
Puppet,15812.0,292
Ruby,15812.0,10114
Python,15812.0,9274
Shell,15812.0,3239
R,15812.0,346
C,15812.0,5307
Matlab,15812.0,411
Scala,15812.0,637
Standard ML,15812.0,327
Logos,15812.0,191
Objective-C,15812.0,1584
Verilog,15812.0,52
Pure Data,15812.0,4
Monkey,15812.0,1
Lasso,15812.0,32
Dart,15812.0,154
ColdFusion,15812.0,68
Scheme,15812.0,97
Visual Basic,15812.0,74
Emacs Lisp,15812.0,546
Delphi,15812.0,74
Prolog,15812.0,48
PowerShell,15812.0,73
Erlang,15812.0,197
Factor,15812.0,18
Eiffel,15812.0,13
OpenEdge ABL,15812.0,9
Io,15812.0,4
Tcl,15812.0,7
DOT,15812.0,14
Ragel in Ruby Host,15812.0,3
VHDL,15812.0,47
HaXe,15812.0,6
MoonScript,15812.0,1
Fantom,15812.0,1
ooc,15812.0,11
Nimrod,15812.0,2
Haxe,15812.0,62
D,15812.0,88
Racket,15812.0,53
Rust,15812.0,48
Vala,15812.0,9
Arc,15812.0,4
AppleScript,15812.0,9
SuperCollider,15812.0,11
LiveScript,15812.0,8
DCPU-16 ASM,15812.0,1
Parrot,15812.0,2
VimL,15813.0,1366
Visual Basic,15813.0,101
Bro,15813.0,2
Boo,15813.0,2
AppleScript,15813.0,7
Arc,15813.0,4
Scilab,15813.0,4
Rebol,15813.0,4
Kotlin,15813.0,9
Smalltalk,15813.0,13
Ceylon,15813.0,9
AutoHotkey,15813.0,12
Arduino,15813.0,101
Lua,15813.0,386
Python,15813.0,10743
C++,15813.0,12436
JavaScript,15813.0,23640
PowerShell,15813.0,83
Ruby,15813.0,11138
PHP,15813.0,9800
Java,15813.0,16414
C,15813.0,5783
D,15813.0,110
Scala,15813.0,670
Perl,15813.0,1202
ActionScript,15813.0,219
Groovy,15813.0,319
Logtalk,15813.0,2
Monkey,15813.0,5
Rust,15813.0,93
Nimrod,15813.0,1
CLIPS,15813.0,3
Apex,15813.0,15
Nemerle,15813.0,7
Ecl,15813.0,1
OCaml,15813.0,131
CoffeeScript,15813.0,691
Verilog,15813.0,42
ASP,15813.0,156
Haxe,15813.0,60
F#,15813.0,67
Clojure,15813.0,390
Emacs Lisp,15813.0,540
Go,15813.0,574
R,15813.0,375
Erlang,15813.0,227
Puppet,15813.0,323
Matlab,15813.0,515
Prolog,15813.0,57
XML,15813.0,158
Julia,15813.0,102
Standard ML,15813.0,697
Dart,15813.0,128
FORTRAN,15813.0,157
Haskell,15813.0,559
Shell,15813.0,3902
Processing,15813.0,74
C#,15813.0,2755
Objective-C,15813.0,1913
LiveScript,15813.0,9
Vala,15813.0,20
Common Lisp,15813.0,89
Awk,15813.0,5
Io,15813.0,3
HaXe,15813.0,5
Factor,15813.0,21
Xtend,15813.0,1
ooc,15813.0,7
Pike,15813.0,1
Tcl,15813.0,13
Nu,15813.0,1
Objective-J,15813.0,8
DCPU-16 ASM,15813.0,2
MoonScript,15813.0,1
Gosu,15813.0,4
Lasso,15813.0,9
Parrot,15813.0,8
Dylan,15813.0,3
Assembly,15813.0,81
Pure Data,15813.0,2
Racket,15813.0,85
Elixir,15813.0,16
Scheme,15813.0,135
Eiffel,15813.0,32
Delphi,15813.0,100
Ada,15813.0,13
SuperCollider,15813.0,20
VHDL,15813.0,43
XQuery,15813.0,11
Coq,15813.0,31
Logos,15813.0,175
TypeScript,15813.0,118
ColdFusion,15813.0,53
DOT,15813.0,43
OpenEdge ABL,15813.0,10
Ragel in Ruby Host,15813.0,2
C,15814.0,6230
Logos,15814.0,140
Ruby,15814.0,10676
Shell,15814.0,3701
Dart,15814.0,165
Python,15814.0,9599
PHP,15814.0,9012
Lua,15814.0,417
JavaScript,15814.0,21596
Delphi,15814.0,75
Monkey,15814.0,2
Objective-J,15814.0,5
Racket,15814.0,77
Emacs Lisp,15814.0,461
XML,15814.0,159
Gosu,15814.0,6
ActionScript,15814.0,207
Common Lisp,15814.0,79
Prolog,15814.0,89
Scheme,15814.0,79
Scilab,15814.0,6
Arduino,15814.0,178
Erlang,15814.0,219
Go,15814.0,564
ASP,15814.0,149
D,15814.0,150
FORTRAN,15814.0,83
Rust,15814.0,75
Matlab,15814.0,278
Processing,15814.0,83
PowerShell,15814.0,90
Clojure,15814.0,417
Puppet,15814.0,329
VimL,15814.0,1269
XQuery,15814.0,7
Apex,15814.0,10
LiveScript,15814.0,6
Ada,15814.0,12
Awk,15814.0,8
F#,15814.0,45
Tcl,15814.0,12
ColdFusion,15814.0,39
Java,15814.0,15625
C#,15814.0,2539
Haskell,15814.0,470
Verilog,15814.0,63
Objective-C,15814.0,1921
Standard ML,15814.0,722
Perl,15814.0,1209
CoffeeScript,15814.0,761
R,15814.0,266
Scala,15814.0,714
Ragel in Ruby Host,15814.0,1
Assembly,15814.0,75
Factor,15814.0,8
Vala,15814.0,15
Julia,15814.0,46
SuperCollider,15814.0,22
C++,15814.0,10830
Xtend,15814.0,2
Nemerle,15814.0,5
Io,15814.0,2
Logtalk,15814.0,4
Ceylon,15814.0,4
AppleScript,15814.0,1
Pure Data,15814.0,5
Eiffel,15814.0,19
DOT,15814.0,39
Forth,15814.0,1
HaXe,15814.0,4
Arc,15814.0,1
MoonScript,15814.0,3
Groovy,15814.0,256
DCPU-16 ASM,15814.0,9
TypeScript,15814.0,74
Haxe,15814.0,65
OCaml,15814.0,124
Dylan,15814.0,1
Coq,15814.0,46
Kotlin,15814.0,6
Lasso,15814.0,7
Parrot,15814.0,2
Smalltalk,15814.0,18
Turing,15814.0,4
Elixir,15814.0,16
ooc,15814.0,4
OpenEdge ABL,15814.0,5
Visual Basic,15814.0,91
AutoHotkey,15814.0,10
VHDL,15814.0,42
Kotlin,15815.0,2
Logos,15815.0,94
ASP,15815.0,67
Assembly,15815.0,79
Dart,15815.0,92
F#,15815.0,41
Rust,15815.0,91
Haxe,15815.0,52
Pure Data,15815.0,20
PowerShell,15815.0,48
Apex,15815.0,4
AppleScript,15815.0,6
OCaml,15815.0,58
Parrot,15815.0,9
ColdFusion,15815.0,99
VimL,15815.0,875
Verilog,15815.0,58
JavaScript,15815.0,16479
Python,15815.0,6859
Objective-C,15815.0,1319
C++,15815.0,10078
XQuery,15815.0,3
C#,15815.0,1949
Standard ML,15815.0,726
Ada,15815.0,28
Delphi,15815.0,79
Arc,15815.0,1
Lua,15815.0,439
Perl,15815.0,773
Processing,15815.0,70
Groovy,15815.0,218
Scala,15815.0,406
Common Lisp,15815.0,112
Erlang,15815.0,175
CoffeeScript,15815.0,463
FORTRAN,15815.0,50
Matlab,15815.0,165
Racket,15815.0,44
D,15815.0,67
Visual Basic,15815.0,77
ActionScript,15815.0,98
Nemerle,15815.0,10
VHDL,15815.0,45
TypeScript,15815.0,67
Nimrod,15815.0,2
Clojure,15815.0,307
Julia,15815.0,45
Augeas,15815.0,1
Turing,15815.0,1
Emacs Lisp,15815.0,435
XML,15815.0,72
R,15815.0,194
Haskell,15815.0,375
Go,15815.0,527
Puppet,15815.0,131
Arduino,15815.0,105
Java,15815.0,10195
LiveScript,15815.0,7
Eiffel,15815.0,7
Scilab,15815.0,4
OpenEdge ABL,15815.0,2
DCPU-16 ASM,15815.0,6
Coq,15815.0,35
HaXe,15815.0,7
Prolog,15815.0,30
Ruby,15815.0,7952
Max,15815.0,4
PHP,15815.0,6498
Shell,15815.0,2772
Smalltalk,15815.0,14
Scheme,15815.0,53
Factor,15815.0,8
C,15815.0,4590
Lasso,15815.0,14
SuperCollider,15815.0,12
Elixir,15815.0,14
Vala,15815.0,20
Ragel in Ruby Host,15815.0,2
Boo,15815.0,6
Ecl,15815.0,2
Awk,15815.0,1
Objective-J,15815.0,2
Tcl,15815.0,7
AutoHotkey,15815.0,9
Gosu,15815.0,7
DOT,15815.0,16
Io,15815.0,4
Logtalk,15815.0,1
Ceylon,15815.0,2
Xtend,15815.0,1
Rebol,15815.0,6
CLIPS,15815.0,2
Objective-C,15816.0,1327
Tcl,15816.0,10
AutoHotkey,15816.0,13
Matlab,15816.0,219
Standard ML,15816.0,728
Shell,15816.0,2725
Haskell,15816.0,407
Gosu,15816.0,1
Pure Data,15816.0,5
Perl,15816.0,867
ActionScript,15816.0,148
VHDL,15816.0,51
Emacs Lisp,15816.0,615
Scheme,15816.0,37
Nimrod,15816.0,5
Awk,15816.0,6
AppleScript,15816.0,2
Groovy,15816.0,259
C++,15816.0,5708
PHP,15816.0,6530
Python,15816.0,7406
Ruby,15816.0,8323
Dylan,15816.0,2
Java,15816.0,11621
C,15816.0,4610
Scala,15816.0,534
JavaScript,15816.0,16879
C#,15816.0,2210
Elixir,15816.0,7
Rebol,15816.0,2
Monkey,15816.0,1
Turing,15816.0,9
Objective-J,15816.0,6
ASP,15816.0,29
D,15816.0,111
Logos,15816.0,133
Parrot,15816.0,4
XQuery,15816.0,16
Scilab,15816.0,4
Fantom,15816.0,1
Apex,15816.0,1
Logtalk,15816.0,2
Verilog,15816.0,72
Julia,15816.0,48
Visual Basic,15816.0,57
F#,15816.0,42
Factor,15816.0,8
Ada,15816.0,48
Coq,15816.0,14
Racket,15816.0,53
Ecl,15816.0,8
Eiffel,15816.0,11
