repository_language,day,count
Monkey,15790.0,1
HaXe,15790.0,66
Logos,15790.0,184
Verilog,15790.0,66
Awk,15790.0,4
VHDL,15790.0,106
Puppet,15790.0,492
Scheme,15790.0,191
Standard ML,15790.0,25
VimL,15791.0,1790
Haskell,15791.0,766
CoffeeScript,15791.0,1849
Puppet,15791.0,580
Clojure,15791.0,929
Rust,15791.0,421
DCPU-16 ASM,15791.0,5
Smalltalk,15791.0,36
Go,15791.0,1733
ActionScript,15791.0,475
Groovy,15791.0,489
OCaml,15791.0,253
XML,15791.0,272
Augeas,15791.0,7
R,15791.0,650
Matlab,15791.0,533
C#,15791.0,4407
Ruby,15791.0,22766
XQuery,15791.0,17
Pike,15791.0,1
Self,15791.0,1
PHP,15791.0,20375
Perl,15791.0,2166
Logtalk,15791.0,1
Shell,15791.0,5152
Lua,15791.0,1026
Scala,15791.0,1652
JavaScript,15791.0,47060
C++,15791.0,9619
C,15791.0,9543
PowerShell,15791.0,111
Ioke,15791.0,1
Python,15791.0,20118
Objective-C,15791.0,8535
Java,15791.0,24869
ColdFusion,15791.0,85
Vala,15791.0,29
Arduino,15791.0,143
AppleScript,15791.0,13
Logos,15791.0,142
HaXe,15791.0,34
ASP,15791.0,105
AutoHotkey,15791.0,27
ooc,15791.0,24
Dart,15791.0,110
Parrot,15791.0,8
Standard ML,15791.0,34
Lasso,15791.0,19
Factor,15791.0,52
Xtend,15791.0,9
Tcl,15791.0,26
Nemerle,15791.0,15
LiveScript,15791.0,46
Objective-J,15791.0,44
Kotlin,15791.0,8
Eiffel,15791.0,61
Scilab,15791.0,6
Coq,15791.0,62
Processing,15791.0,65
Racket,15791.0,112
Verilog,15791.0,69
D,15791.0,176
Julia,15791.0,286
Emacs Lisp,15791.0,997
Erlang,15791.0,588
Visual Basic,15791.0,124
TypeScript,15791.0,267
Elixir,15791.0,38
DOT,15791.0,43
Monkey,15791.0,3
Apex,15791.0,46
Scheme,15791.0,169
F#,15791.0,123
FORTRAN,15791.0,109
VHDL,15791.0,93
Assembly,15791.0,78
Delphi,15791.0,123
Common Lisp,15791.0,150
Prolog,15791.0,54
Haxe,15791.0,81
Nimrod,15791.0,10
Io,15791.0,7
Pure Data,15791.0,7
Gosu,15791.0,6
CLIPS,15791.0,2
Awk,15791.0,3
eC,15791.0,1
OpenEdge ABL,15791.0,7
SuperCollider,15791.0,10
Ceylon,15791.0,2
Nu,15791.0,2
Boo,15791.0,4
Ada,15791.0,55
Dylan,15791.0,5
Arc,15791.0,6
Shell,15792.0,4985
XML,15792.0,291
Dart,15792.0,282
Tcl,15792.0,30
DOT,15792.0,18
Perl,15792.0,2051
Objective-C,15792.0,5769
Haxe,15792.0,40
Emacs Lisp,15792.0,895
Lua,15792.0,927
Vala,15792.0,21
Nimrod,15792.0,1
Rebol,15792.0,5
Parrot,15792.0,20
PogoScript,15792.0,1
Pure Data,15792.0,10
Awk,15792.0,5
SuperCollider,15792.0,9
Scilab,15792.0,6
Self,15792.0,1
Gosu,15792.0,2
JavaScript,15792.0,44865
C#,15792.0,4219
Monkey,15792.0,4
XQuery,15792.0,4
LiveScript,15792.0,34
C,15792.0,9619
Python,15792.0,20233
Boo,15792.0,2
R,15792.0,504
Java,15792.0,23225
PHP,15792.0,18789
C++,15792.0,9370
Ruby,15792.0,21075
Clojure,15792.0,911
Scala,15792.0,1482
Verilog,15792.0,56
Arduino,15792.0,140
ColdFusion,15792.0,124
HaXe,15792.0,69
ASP,15792.0,170
Rust,15792.0,351
Delphi,15792.0,128
Lasso,15792.0,32
FORTRAN,15792.0,137
OpenEdge ABL,15792.0,22
Prolog,15792.0,63
Scheme,15792.0,182
Kotlin,15792.0,9
Logos,15792.0,193
Coq,15792.0,35
Processing,15792.0,82
Factor,15792.0,48
Dylan,15792.0,7
Elixir,15792.0,21
Apex,15792.0,46
F#,15792.0,180
AutoHotkey,15792.0,16
Eiffel,15792.0,35
AppleScript,15792.0,13
ActionScript,15792.0,460
Groovy,15792.0,444
Puppet,15792.0,541
CoffeeScript,15792.0,1629
Common Lisp,15792.0,150
Haskell,15792.0,846
VHDL,15792.0,148
Julia,15792.0,253
VimL,15792.0,1637
Ada,15792.0,10
Objective-J,15792.0,50
Erlang,15792.0,573
Go,15792.0,1863
Augeas,15792.0,3
Matlab,15792.0,489
PowerShell,15792.0,89
TypeScript,15792.0,254
Assembly,15792.0,114
Nemerle,15792.0,62
Racket,15792.0,95
OCaml,15792.0,231
Visual Basic,15792.0,98
D,15792.0,171
Arc,15792.0,3
Smalltalk,15792.0,14
Pike,15792.0,2
ooc,15792.0,19
Io,15792.0,3
Xtend,15792.0,1
DCPU-16 ASM,15792.0,6
Ceylon,15792.0,1
Logtalk,15792.0,2
CLIPS,15792.0,4
Opa,15792.0,1
Standard ML,15792.0,20
Objective-J,15793.0,39
Delphi,15793.0,122
Emacs Lisp,15793.0,807
Puppet,15793.0,394
ASP,15793.0,145
Rust,15793.0,402
AutoHotkey,15793.0,53
Visual Basic,15793.0,99
XML,15793.0,157
Julia,15793.0,128
Arduino,15793.0,155
Ruby,15793.0,19188
Haskell,15793.0,750
TypeScript,15793.0,285
Groovy,15793.0,443
Go,15793.0,1089
Processing,15793.0,108
F#,15793.0,87
OCaml,15793.0,262
Logos,15793.0,142
Shell,15793.0,4501
VimL,15793.0,1499
PowerShell,15793.0,130
R,15793.0,467
C#,15793.0,3925
Ada,15793.0,13
Nemerle,15793.0,8
TXL,15793.0,1
AppleScript,15793.0,9
Dylan,15793.0,2
Eiffel,15793.0,37
Scilab,15793.0,4
Standard ML,15793.0,19
Coq,15793.0,29
SuperCollider,15793.0,7
Fantom,15793.0,4
Arc,15793.0,3
LiveScript,15793.0,38
OpenEdge ABL,15793.0,4
XQuery,15793.0,9
Rebol,15793.0,1
VHDL,15793.0,96
Nimrod,15793.0,13
Tcl,15793.0,16
Kotlin,15793.0,11
eC,15793.0,3
Factor,15793.0,81
Java,15793.0,20318
JavaScript,15793.0,40447
Lua,15793.0,823
Assembly,15793.0,130
Turing,15793.0,3
Haxe,15793.0,36
Verilog,15793.0,57
Ceylon,15793.0,7
Awk,15793.0,1
DOT,15793.0,12
CoffeeScript,15793.0,1515
Apex,15793.0,39
Prolog,15793.0,63
Common Lisp,15793.0,125
FORTRAN,15793.0,49
ColdFusion,15793.0,83
Smalltalk,15793.0,24
Elixir,15793.0,76
Parrot,15793.0,5
Io,15793.0,12
Dart,15793.0,250
D,15793.0,139
Scheme,15793.0,144
HaXe,15793.0,50
Boo,15793.0,2
Python,15793.0,17739
Monkey,15793.0,2
C++,15793.0,7937
C,15793.0,9331
PHP,15793.0,16803
Perl,15793.0,1983
ooc,15793.0,12
Erlang,15793.0,501
Matlab,15793.0,378
Scala,15793.0,1339
Objective-C,15793.0,11026
ActionScript,15793.0,360
Lasso,15793.0,34
Clojure,15793.0,1128
DCPU-16 ASM,15793.0,9
PogoScript,15793.0,4
Vala,15793.0,35
Xtend,15793.0,4
Pure Data,15793.0,4
Bro,15793.0,1
Racket,15793.0,113
Gosu,15793.0,2
C#,15794.0,2927
Lua,15794.0,752
Parrot,15794.0,3
PHP,15794.0,11250
Verilog,15794.0,46
Arc,15794.0,1
Shell,15794.0,3341
Objective-C,15794.0,10463
C,15794.0,7038
Pure Data,15794.0,1
Ioke,15794.0,1
Forth,15794.0,2
Rebol,15794.0,3
Ruby,15794.0,13533
JavaScript,15794.0,27051
CoffeeScript,15794.0,1174
R,15794.0,260
VHDL,15794.0,19
Emacs Lisp,15794.0,672
AutoHotkey,15794.0,14
Go,15794.0,844
Perl,15794.0,1438
FORTRAN,15794.0,36
Nemerle,15794.0,64
C++,15794.0,6342
Java,15794.0,14344
Scala,15794.0,842
Python,15794.0,11621
VimL,15794.0,1299
Clojure,15794.0,693
Racket,15794.0,50
Logtalk,15794.0,1
Coq,15794.0,30
LiveScript,15794.0,45
DCPU-16 ASM,15794.0,7
AppleScript,15794.0,11
OCaml,15794.0,126
HaXe,15794.0,56
Dylan,15794.0,24
ABAP,15794.0,1
Vala,15794.0,143
XML,15794.0,88
Scheme,15794.0,78
DOT,15794.0,34
Matlab,15794.0,279
ActionScript,15794.0,205
Dart,15794.0,143
Boo,15794.0,6
Assembly,15794.0,95
Delphi,15794.0,79
PowerShell,15794.0,91
Julia,15794.0,124
Haxe,15794.0,38
Eiffel,15794.0,13
Ceylon,15794.0,3
Processing,15794.0,81
Pike,15794.0,2
Rust,15794.0,141
Logos,15794.0,73
Standard ML,15794.0,14
Prolog,15794.0,27
ColdFusion,15794.0,11
Tcl,15794.0,16
Xtend,15794.0,5
XQuery,15794.0,2
Fantom,15794.0,6
CLIPS,15794.0,1
Awk,15794.0,2
Scilab,15794.0,1
Visual Basic,15794.0,88
ooc,15794.0,4
TypeScript,15794.0,237
F#,15794.0,65
Groovy,15794.0,270
Haskell,15794.0,649
Monkey,15794.0,2
Objective-J,15794.0,11
Kotlin,15794.0,19
OpenEdge ABL,15794.0,28
D,15794.0,183
Erlang,15794.0,298
SuperCollider,15794.0,5
Factor,15794.0,53
Elixir,15794.0,25
Ada,15794.0,6
Apex,15794.0,6
Common Lisp,15794.0,134
ASP,15794.0,100
Lasso,15794.0,458
Augeas,15794.0,4
Puppet,15794.0,243
Io,15794.0,6
Arduino,15794.0,108
Smalltalk,15794.0,25
Groovy,15795.0,247
Scala,15795.0,902
Rust,15795.0,175
C,15795.0,7169
VimL,15795.0,1339
HaXe,15795.0,40
C++,15795.0,8376
Ruby,15795.0,12588
Shell,15795.0,3295
TypeScript,15795.0,271
Puppet,15795.0,160
Perl,15795.0,1305
Arduino,15795.0,113
Prolog,15795.0,24
Common Lisp,15795.0,136
Visual Basic,15795.0,153
Processing,15795.0,89
Dart,15795.0,142
AppleScript,15795.0,6
ColdFusion,15795.0,16
D,15795.0,175
Logos,15795.0,118
OCaml,15795.0,103
ASP,15795.0,102
Matlab,15795.0,95
Standard ML,15795.0,25
AutoHotkey,15795.0,31
VHDL,15795.0,42
LiveScript,15795.0,34
Delphi,15795.0,115
F#,15795.0,69
R,15795.0,258
Emacs Lisp,15795.0,783
Go,15795.0,819
Clojure,15795.0,712
Lua,15795.0,833
Haskell,15795.0,586
C#,15795.0,2700
ActionScript,15795.0,198
CoffeeScript,15795.0,1177
Factor,15795.0,14
Assembly,15795.0,92
Scheme,15795.0,63
XML,15795.0,106
Julia,15795.0,110
Racket,15795.0,54
Erlang,15795.0,331
eC,15795.0,2
Io,15795.0,2
Apex,15795.0,6
Ada,15795.0,7
Nemerle,15795.0,4
Awk,15795.0,6
Coq,15795.0,5
Dylan,15795.0,11
Ceylon,15795.0,2
Logtalk,15795.0,3
Forth,15795.0,1
Kotlin,15795.0,3
PHP,15795.0,10179
Nimrod,15795.0,7
SuperCollider,15795.0,12
DCPU-16 ASM,15795.0,10
Elixir,15795.0,11
Objective-J,15795.0,15
Haxe,15795.0,61
Verilog,15795.0,55
Vala,15795.0,61
FORTRAN,15795.0,51
PowerShell,15795.0,88
Xtend,15795.0,11
Python,15795.0,11200
Java,15795.0,15150
Objective-C,15795.0,9074
JavaScript,15795.0,26826
Eiffel,15795.0,36
Lasso,15795.0,112
Tcl,15795.0,20
ooc,15795.0,22
DOT,15795.0,19
OpenEdge ABL,15795.0,11
Fantom,15795.0,2
ABAP,15795.0,2
XQuery,15795.0,1
Parrot,15795.0,3
Arc,15795.0,4
Mirah,15795.0,1
Smalltalk,15795.0,6
Augeas,15795.0,2
Gosu,15795.0,2
Ada,15796.0,4
Ecl,15796.0,2
Logtalk,15796.0,1
Smalltalk,15796.0,17
DOT,15796.0,43
CoffeeScript,15796.0,1575
Emacs Lisp,15796.0,957
Puppet,15796.0,451
TypeScript,15796.0,280
ASP,15796.0,202
Kotlin,15796.0,8
Nimrod,15796.0,6
Processing,15796.0,100
Haskell,15796.0,559
R,15796.0,456
Julia,15796.0,261
Scheme,15796.0,80
D,15796.0,173
Arduino,15796.0,103
ActionScript,15796.0,414
Coq,15796.0,13
Pure Data,15796.0,5
ooc,15796.0,14
DCPU-16 ASM,15796.0,4
Haxe,15796.0,38
Elixir,15796.0,22
FORTRAN,15796.0,48
ColdFusion,15796.0,73
Assembly,15796.0,121
AutoHotkey,15796.0,24
Vala,15796.0,41
OCaml,15796.0,82
Parrot,15796.0,7
Python,15796.0,16765
Arc,15796.0,4
PogoScript,15796.0,3
Gosu,15796.0,8
Ceylon,15796.0,8
SuperCollider,15796.0,7
PHP,15796.0,15205
JavaScript,15796.0,39856
Java,15796.0,20814
Perl,15796.0,1734
C,15796.0,9218
Objective-C,15796.0,7882
Go,15796.0,1137
Ruby,15796.0,19242
VimL,15796.0,1728
Dylan,15796.0,8
Racket,15796.0,61
Shell,15796.0,4572
C++,15796.0,14255
Clojure,15796.0,929
C#,15796.0,3889
Logos,15796.0,169
Groovy,15796.0,317
OpenEdge ABL,15796.0,51
Scala,15796.0,1123
Lua,15796.0,739
Dart,15796.0,205
Apex,15796.0,55
Erlang,15796.0,455
XQuery,15796.0,10
Nemerle,15796.0,9
Io,15796.0,2
Monkey,15796.0,2
Self,15796.0,1
Awk,15796.0,4
Rust,15796.0,236
Delphi,15796.0,163
F#,15796.0,65
Lasso,15796.0,51
Objective-J,15796.0,46
XML,15796.0,227
Matlab,15796.0,544
PowerShell,15796.0,101
Standard ML,15796.0,26
AppleScript,15796.0,9
Factor,15796.0,53
LiveScript,15796.0,23
VHDL,15796.0,43
Common Lisp,15796.0,157
Verilog,15796.0,57
Prolog,15796.0,52
Eiffel,15796.0,5
HaXe,15796.0,45
Tcl,15796.0,19
Visual Basic,15796.0,89
Java,15797.0,25020
Awk,15797.0,5
Pike,15797.0,1
Nemerle,15797.0,3
Ioke,15797.0,6
Nu,15797.0,7
Apex,15797.0,38
Kotlin,15797.0,15
JavaScript,15797.0,48159
Ruby,15797.0,22742
MoonScript,15797.0,13
Elixir,15797.0,14
Pure Data,15797.0,11
Io,15797.0,3
PogoScript,15797.0,5
Standard ML,15797.0,20
Boo,15797.0,2
C#,15797.0,4466
Logtalk,15797.0,4
Gosu,15797.0,7
Bro,15797.0,5
ActionScript,15797.0,501
eC,15797.0,1
Turing,15797.0,1
Xtend,15797.0,3
Common Lisp,15797.0,155
Objective-C,15797.0,7044
Ragel in Ruby Host,15797.0,1
DCPU-16 ASM,15797.0,5
XQuery,15797.0,6
AppleScript,15797.0,33
PHP,15797.0,17813
Arc,15797.0,4
Scilab,15797.0,2
Lasso,15797.0,59
Prolog,15797.0,66
SuperCollider,15797.0,12
Ada,15797.0,5
ooc,15797.0,16
Smalltalk,15797.0,26
XML,15797.0,287
Visual Basic,15797.0,141
LiveScript,15797.0,56
Ceylon,15797.0,6
Factor,15797.0,25
HaXe,15797.0,66
F#,15797.0,155
FORTRAN,15797.0,94
Matlab,15797.0,472
Scala,15797.0,1709
Puppet,15797.0,446
Coq,15797.0,27
Go,15797.0,1285
Vala,15797.0,123
Haxe,15797.0,71
Rust,15797.0,169
DOT,15797.0,37
VimL,15797.0,2176
CoffeeScript,15797.0,2793
Clojure,15797.0,915
R,15797.0,601
Dart,15797.0,172
Arduino,15797.0,197
Python,15797.0,20019
C++,15797.0,11010
C,15797.0,10647
Lua,15797.0,1054
VHDL,15797.0,60
Objective-J,15797.0,24
OpenEdge ABL,15797.0,20
PowerShell,15797.0,56
Verilog,15797.0,69
Perl,15797.0,2123
Shell,15797.0,4834
Erlang,15797.0,729
TypeScript,15797.0,425
OCaml,15797.0,269
ColdFusion,15797.0,145
Haskell,15797.0,729
Eiffel,15797.0,3
Emacs Lisp,15797.0,936
Assembly,15797.0,191
Dylan,15797.0,46
Julia,15797.0,374
ASP,15797.0,195
Scheme,15797.0,120
Racket,15797.0,64
AutoHotkey,15797.0,28
Groovy,15797.0,479
Logos,15797.0,263
Processing,15797.0,123
Parrot,15797.0,30
D,15797.0,132
Tcl,15797.0,17
Delphi,15797.0,104
Forth,15797.0,1
Clojure,15798.0,900
CoffeeScript,15798.0,2030
Vala,15798.0,58
C,15798.0,10412
Dart,15798.0,304
Racket,15798.0,50
Delphi,15798.0,129
R,15798.0,517
XML,15798.0,281
Assembly,15798.0,186
Puppet,15798.0,599
Groovy,15798.0,526
Logos,15798.0,240
Nemerle,15798.0,11
Prolog,15798.0,90
Haskell,15798.0,811
Lua,15798.0,761
Erlang,15798.0,630
Shell,15798.0,5051
TypeScript,15798.0,369
Go,15798.0,1176
Scala,15798.0,2063
Apex,15798.0,25
Emacs Lisp,15798.0,803
ActionScript,15798.0,436
C#,15798.0,4797
DOT,15798.0,58
Perl,15798.0,2114
ASP,15798.0,134
LiveScript,15798.0,26
Scilab,15798.0,2
AppleScript,15798.0,17
Nimrod,15798.0,1
Nu,15798.0,3
Monkey,15798.0,5
Gosu,15798.0,6
AutoHotkey,15798.0,20
Ada,15798.0,19
Objective-J,15798.0,14
Io,15798.0,2
Augeas,15798.0,7
Rebol,15798.0,2
Factor,15798.0,28
OCaml,15798.0,416
Visual Basic,15798.0,164
PowerShell,15798.0,91
Objective-C,15798.0,5450
Dylan,15798.0,4
Common Lisp,15798.0,121
Ceylon,15798.0,1
Boo,15798.0,7
JavaScript,15798.0,47509
VimL,15798.0,1845
Ruby,15798.0,22810
F#,15798.0,87
C++,15798.0,9765
Java,15798.0,25378
Matlab,15798.0,882
PHP,15798.0,21705
VHDL,15798.0,66
Python,15798.0,20921
OpenEdge ABL,15798.0,24
Fantom,15798.0,2
Standard ML,15798.0,33
Haxe,15798.0,48
XQuery,15798.0,18
Eiffel,15798.0,17
Logtalk,15798.0,4
DCPU-16 ASM,15798.0,16
Awk,15798.0,4
Lasso,15798.0,81
Pure Data,15798.0,4
Kotlin,15798.0,17
SuperCollider,15798.0,14
Ioke,15798.0,2
Bro,15798.0,1
MoonScript,15798.0,6
CLIPS,15798.0,1
Arc,15798.0,1
Arduino,15798.0,185
Forth,15798.0,1
Coq,15798.0,16
Verilog,15798.0,91
ooc,15798.0,13
ColdFusion,15798.0,80
Rust,15798.0,333
D,15798.0,140
Scheme,15798.0,105
Tcl,15798.0,47
FORTRAN,15798.0,111
Elixir,15798.0,15
Smalltalk,15798.0,52
Julia,15798.0,274
Processing,15798.0,175
HaXe,15798.0,81
Parrot,15798.0,4
C,15799.0,10222
Haxe,15799.0,111
CoffeeScript,15799.0,1911
PHP,15799.0,17752
DOT,15799.0,57
Delphi,15799.0,94
AutoHotkey,15799.0,36
JavaScript,15799.0,45384
C#,15799.0,4387
C++,15799.0,9843
Nemerle,15799.0,6
Boo,15799.0,10
Elixir,15799.0,6
FORTRAN,15799.0,118
Lasso,15799.0,152
Assembly,15799.0,180
DCPU-16 ASM,15799.0,204
Ruby,15799.0,22380
Logtalk,15799.0,1
Java,15799.0,24594
R,15799.0,520
TypeScript,15799.0,333
XQuery,15799.0,26
Julia,15799.0,331
Arduino,15799.0,213
XML,15799.0,269
Puppet,15799.0,558
Shell,15799.0,4778
VimL,15799.0,1863
Rouge,15799.0,2
Monkey,15799.0,1
LiveScript,15799.0,28
Erlang,15799.0,592
Visual Basic,15799.0,111
Processing,15799.0,150
Go,15799.0,1352
Perl,15799.0,2973
Io,15799.0,3
ooc,15799.0,1
Objective-C,15799.0,4528
Haskell,15799.0,714
Clojure,15799.0,823
Scala,15799.0,1885
Lua,15799.0,800
D,15799.0,222
F#,15799.0,123
Eiffel,15799.0,49
OCaml,15799.0,307
Rust,15799.0,519
Emacs Lisp,15799.0,876
Groovy,15799.0,550
ActionScript,15799.0,375
Matlab,15799.0,625
Logos,15799.0,220
Scilab,15799.0,5
VHDL,15799.0,92
PowerShell,15799.0,154
HaXe,15799.0,33
Vala,15799.0,25
Prolog,15799.0,62
ColdFusion,15799.0,92
ASP,15799.0,158
Awk,15799.0,2
Scheme,15799.0,120
Python,15799.0,19626
Pure Data,15799.0,3
Factor,15799.0,39
Ecl,15799.0,1
Kotlin,15799.0,12
Common Lisp,15799.0,129
Verilog,15799.0,110
Arc,15799.0,1
Coq,15799.0,11
OpenEdge ABL,15799.0,21
Standard ML,15799.0,19
AppleScript,15799.0,37
Forth,15799.0,1
SuperCollider,15799.0,9
Augeas,15799.0,9
Ada,15799.0,9
Apex,15799.0,36
Dart,15799.0,301
Tcl,15799.0,45
Nimrod,15799.0,3
Nu,15799.0,3
Smalltalk,15799.0,36
Gosu,15799.0,7
Objective-J,15799.0,17
Parrot,15799.0,1
Racket,15799.0,132
CLIPS,15799.0,2
Dylan,15799.0,4
eC,15799.0,1
MoonScript,15799.0,1
Arduino,15800.0,277
Xtend,15800.0,10
Dart,15800.0,167
DOT,15800.0,52
Prolog,15800.0,56
Common Lisp,15800.0,132
FORTRAN,15800.0,103
ASP,15800.0,100
Verilog,15800.0,112
Delphi,15800.0,86
VHDL,15800.0,94
TypeScript,15800.0,279
Rust,15800.0,231
DCPU-16 ASM,15800.0,108
XML,15800.0,266
Julia,15800.0,292
PowerShell,15800.0,110
OpenEdge ABL,15800.0,15
Objective-J,15800.0,41
LiveScript,15800.0,34
Forth,15800.0,1
Logos,15800.0,210
AppleScript,15800.0,27
Haxe,15800.0,123
ABAP,15800.0,1
ooc,15800.0,2
Monkey,15800.0,4
Boo,15800.0,4
Nimrod,15800.0,1
Kotlin,15800.0,7
Scala,15800.0,1663
Ruby,15800.0,21314
C,15800.0,10065
Java,15800.0,24504
C++,15800.0,11807
JavaScript,15800.0,43744
Matlab,15800.0,386
PHP,15800.0,17992
Gosu,15800.0,1
Ragel in Ruby Host,15800.0,3
Vala,15800.0,34
Tcl,15800.0,37
Emacs Lisp,15800.0,834
Nemerle,15800.0,25
Standard ML,15800.0,85
Smalltalk,15800.0,37
Dylan,15800.0,11
Pure Data,15800.0,1
Io,15800.0,6
Pike,15800.0,2
Coq,15800.0,18
Eiffel,15800.0,25
SuperCollider,15800.0,10
Augeas,15800.0,5
D,15800.0,219
Visual Basic,15800.0,134
Haskell,15800.0,631
Go,15800.0,1161
Lua,15800.0,817
Puppet,15800.0,666
F#,15800.0,112
AutoHotkey,15800.0,21
OCaml,15800.0,302
Racket,15800.0,83
Clojure,15800.0,851
Groovy,15800.0,348
VimL,15800.0,1613
Apex,15800.0,21
Assembly,15800.0,152
Lasso,15800.0,68
R,15800.0,563
Erlang,15800.0,580
C#,15800.0,4386
Perl,15800.0,2137
ActionScript,15800.0,356
Shell,15800.0,5147
CoffeeScript,15800.0,2012
Objective-C,15800.0,4203
Python,15800.0,20292
Processing,15800.0,130
Ada,15800.0,4
Ceylon,15800.0,9
XQuery,15800.0,14
Scheme,15800.0,126
ColdFusion,15800.0,89
Factor,15800.0,20
Fantom,15800.0,2
Elixir,15800.0,56
Awk,15800.0,10
F#,15801.0,32
OpenEdge ABL,15801.0,2
SuperCollider,15801.0,11
Awk,15801.0,10
Pure Data,15801.0,16
Dart,15801.0,94
Go,15801.0,788
Scala,15801.0,1006
Haxe,15801.0,112
JavaScript,15801.0,30202
PHP,15801.0,14649
Smalltalk,15801.0,40
PowerShell,15801.0,27
Verilog,15801.0,78
Elixir,15801.0,56
Shell,15801.0,3351
Rouge,15801.0,6
Kotlin,15801.0,11
Arc,15801.0,3
Standard ML,15801.0,6
Logos,15801.0,126
D,15801.0,125
Perl,15801.0,1276
Eiffel,15801.0,4
Haskell,15801.0,620
C#,15801.0,3384
Objective-C,15801.0,3175
Logtalk,15801.0,8
R,15801.0,408
Nimrod,15801.0,1
XQuery,15801.0,1
Boo,15801.0,4
ActionScript,15801.0,264
ColdFusion,15801.0,84
VimL,15801.0,1305
TypeScript,15801.0,270
OCaml,15801.0,171
MoonScript,15801.0,1
Groovy,15801.0,200
Clojure,15801.0,511
DCPU-16 ASM,15801.0,66
Python,15801.0,13526
Apex,15801.0,41
Rebol,15801.0,1
Java,15801.0,16279
Scilab,15801.0,2
Lua,15801.0,890
C++,15801.0,7518
Ruby,15801.0,14804
C,15801.0,7690
Assembly,15801.0,162
LiveScript,15801.0,29
Matlab,15801.0,204
Racket,15801.0,94
Scheme,15801.0,84
Visual Basic,15801.0,103
Julia,15801.0,188
Delphi,15801.0,83
Vala,15801.0,72
VHDL,15801.0,40
ASP,15801.0,53
Erlang,15801.0,337
Monkey,15801.0,15
Factor,15801.0,35
AppleScript,15801.0,18
Ceylon,15801.0,5
Ada,15801.0,14
Io,15801.0,5
DOT,15801.0,41
Dylan,15801.0,9
Nemerle,15801.0,5
Objective-J,15801.0,15
Processing,15801.0,78
CoffeeScript,15801.0,1379
Nu,15801.0,1
Turing,15801.0,2
Fantom,15801.0,1
Emacs Lisp,15801.0,726
Coq,15801.0,10
Xtend,15801.0,1
Parrot,15801.0,1
Puppet,15801.0,295
XML,15801.0,133
Common Lisp,15801.0,132
Arduino,15801.0,169
AutoHotkey,15801.0,38
Prolog,15801.0,49
Tcl,15801.0,10
Lasso,15801.0,74
FORTRAN,15801.0,54
Rust,15801.0,172
Arc,15802.0,7
Prolog,15802.0,37
Nemerle,15802.0,4
Fantom,15802.0,1
CLIPS,15802.0,4
Pure Data,15802.0,23
Awk,15802.0,4
LiveScript,15802.0,45
Scheme,15802.0,127
Standard ML,15802.0,7
AppleScript,15802.0,25
Boo,15802.0,1
Rebol,15802.0,10
Ada,15802.0,7
Opa,15802.0,4
Logtalk,15802.0,5
Racket,15802.0,74
Coq,15802.0,94
Haxe,15802.0,105
D,15802.0,158
Tcl,15802.0,17
Common Lisp,15802.0,130
Ceylon,15802.0,2
DCPU-16 ASM,15802.0,18
Pike,15802.0,1
Lua,15802.0,883
F#,15802.0,72
Elixir,15802.0,41
Monkey,15802.0,5
Eiffel,15802.0,10
Verilog,15802.0,77
Scilab,15802.0,7
Smalltalk,15802.0,10
ASP,15802.0,73
VimL,15802.0,1722
C,15802.0,8863
R,15802.0,381
CoffeeScript,15802.0,1342
Emacs Lisp,15802.0,759
Clojure,15802.0,653
Matlab,15802.0,200
Objective-C,15802.0,3644
Scala,15802.0,1115
JavaScript,15802.0,34088
C++,15802.0,7646
Delphi,15802.0,193
Java,15802.0,18175
Shell,15802.0,3834
Ruby,15802.0,15968
PHP,15802.0,12551
Python,15802.0,15070
Erlang,15802.0,365
C#,15802.0,3688
OpenEdge ABL,15802.0,2
Xtend,15802.0,6
Visual Basic,15802.0,163
Puppet,15802.0,349
Groovy,15802.0,279
Assembly,15802.0,190
Factor,15802.0,40
Dylan,15802.0,12
OCaml,15802.0,159
XML,15802.0,154
Nimrod,15802.0,17
VHDL,15802.0,36
Gosu,15802.0,6
FORTRAN,15802.0,42
AutoHotkey,15802.0,20
DOT,15802.0,24
MoonScript,15802.0,7
TypeScript,15802.0,287
ColdFusion,15802.0,30
Kotlin,15802.0,9
Apex,15802.0,21
Perl,15802.0,1371
Haskell,15802.0,616
Ecl,15802.0,1
Vala,15802.0,39
ActionScript,15802.0,292
Rust,15802.0,162
Processing,15802.0,100
Objective-J,15802.0,24
SuperCollider,15802.0,16
PowerShell,15802.0,51
Lasso,15802.0,54
Dart,15802.0,140
Arduino,15802.0,162
Go,15802.0,1000
Julia,15802.0,255
Logos,15802.0,165
PogoScript,15802.0,1
D,15803.0,168
Puppet,15803.0,478
Apex,15803.0,28
Scheme,15803.0,129
Standard ML,15803.0,492
Delphi,15803.0,130
Rebol,15803.0,1
Boo,15803.0,9
Dart,15803.0,223
Pure Data,15803.0,25
Lasso,15803.0,31
Assembly,15803.0,159
XML,15803.0,331
Vala,15803.0,39
VHDL,15803.0,62
Arduino,15803.0,219
Eiffel,15803.0,12
Groovy,15803.0,439
DOT,15803.0,83
OCaml,15803.0,350
Verilog,15803.0,72
Tcl,15803.0,25
Kotlin,15803.0,8
ActionScript,15803.0,475
ASP,15803.0,141
Visual Basic,15803.0,159
FORTRAN,15803.0,119
R,15803.0,585
PowerShell,15803.0,121
